20170408,1714,5143000,45,326,197,0,27,7,0,0,0,0,0,0,0,0,18,0,270,0,0,0,0,0,0,0,0,26,0,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170409,1717,5151000,53,5,4,0,32,5,0,0,0,0,0,0,0,0,22,0,330,0,0,0,0,0,0,0,0,30,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170410,1719,5156000,58,240,237,0,34,8,0,0,0,0,0,0,0,0,24,0,360,0,0,0,0,0,0,0,0,34,0,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170411,1721,5162000,64,68,37,0,37,8,0,0,0,0,0,0,0,0,27,0,405,0,0,0,0,0,0,0,0,36,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170412,1724,5171000,73,66,1,0,43,8,0,0,0,0,0,0,0,0,31,0,465,0,0,0,0,0,0,0,0,42,0,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170413,1726,5178000,80,32,16,0,46,7,0,0,0,0,0,0,0,0,34,0,510,0,0,0,0,0,0,0,0,44,0,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170414,1729,5186000,88,214,192,536666.6667,51,11,0,0,0,0,0,0,0,0,37,0,555,0,0,0,0,0,0,0,0,50,0,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170415,1730,5190000,92,201,61,536666.6667,53,11,0,0,0,0,0,0,0,0,40,0,600,0,0,0,0,0,0,0,0,52,0,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170416,1733,5199000,101,62,15,536666.6667,57,11,0,0,0,0,0,0,0,0,43,0,645,0,0,0,0,0,0,0,0,58,0,3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170417,1736,5207000,109,135,93,536666.6667,63,11,0,0,0,0,0,0,0,0,46,0,690,0,0,0,0,0,0,0,0,62,0,3410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170418,1737,5212000,114,116,62,536666.6667,65,13,0,0,0,0,0,0,0,0,49,0,735,0,0,0,0,0,0,0,0,64,0,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170419,1740,5221000,123,49,25,536666.6667,70,13,0,0,0,0,0,0,0,0,52,0,780,0,0,0,0,0,0,0,0,70,0,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170420,1742,5227000,129,178,67,536666.6667,73,13,0,0,0,0,0,0,0,0,55,0,825,0,0,0,0,0,0,0,0,74,0,4070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170421,1744,5232000,134,185,104,536666.6667,77,12,0,0,0,0,0,0,0,0,57,0,855,0,0,0,0,0,0,0,0,76,0,4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170422,1746,5239000,141,167,85,536666.6667,81,13,0,0,0,0,0,0,0,0,61,0,915,0,0,0,0,0,0,0,0,80,0,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170423,1749,5246000,148,1,0,536666.6667,85,14,0,0,0,0,0,0,0,0,64,0,960,0,0,0,0,0,0,0,0,84,0,4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170424,1752,5256000,158,186,59,0,92,14,0,0,0,0,0,0,0,0,66,0,990,0,0,0,0,0,0,0,0,90,0,4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170425,1754,5263000,165,234,203,0,95,18,0,0,0,0,0,0,0,0,70,0,1050,0,0,0,0,0,0,0,0,94,0,5170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170426,1756,5267000,169,112,96,0,98,16,0,0,0,0,0,0,0,0,73,0,1095,0,0,0,0,0,0,0,0,96,0,5280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170427,1759,5276000,178,220,88,0,102,15,0,0,0,0,0,0,0,0,75,0,1125,0,0,0,0,0,0,0,0,102,0,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170428,1760,5281000,183,454,174,0,105,17,0,0,0,0,0,0,0,0,78,0,1170,0,0,0,0,0,0,0,0,104,0,5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170429,1763,5289000,191,591,546,0,109,20,0,0,0,0,0,0,0,0,81,0,1215,0,0,0,0,0,0,0,0,108,0,5940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170430,1766,5297000,199,71,23,0,115,19,0,0,0,0,0,0,0,0,84,0,1260,0,0,0,0,0,0,0,0,114,0,6270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170501,1768,5303000,205,31,19,0,118,19,0,0,0,0,0,0,0,0,88,0,1320,0,0,0,0,0,0,0,0,118,0,6490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170502,1770,5310000,212,34,25,0,122,19,0,0,0,0,0,0,0,0,91,0,1365,0,0,0,0,0,0,0,0,120,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170503,1772,5317000,219,15,2,0,127,22,0,0,0,0,0,0,0,0,93,0,1395,0,0,0,0,0,0,0,0,126,0,6930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170504,1775,5325000,227,279,272,0,131,23,0,0,0,0,0,0,0,0,97,0,1455,0,0,0,0,0,0,0,0,130,0,7150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170505,1778,5333000,235,85,0,0,136,21,0,0,0,0,0,0,0,0,100,0,1500,0,0,0,0,0,0,0,0,134,0,7370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170506,1779,5337000,239,153,8,0,137,22,0,0,0,0,0,0,0,0,102,0,1530,0,0,0,0,0,0,0,0,136,0,7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170507,1782,5346000,248,23,16,0,144,23,0,0,0,0,0,0,0,0,106,0,1590,0,0,0,0,0,0,0,0,142,0,7810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170508,1784,5352000,254,176,23,0,144,22,0,0,0,0,0,0,0,0,109,0,1635,0,0,0,0,0,0,0,0,144,0,7920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170509,1786,5359000,261,118,38,0,149,25,0,0,0,0,0,0,0,0,111,0,1665,0,0,0,0,0,0,0,0,148,0,8140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170510,1788,5365000,267,135,98,0,153,25,0,0,0,0,0,0,0,0,115,0,1725,0,0,0,0,0,0,0,0,152,0,8360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170511,1791,5374000,276,40,17,0,159,24,0,0,0,0,0,0,0,0,117,0,1755,0,0,0,0,0,0,0,0,158,0,8690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170512,1794,5381000,283,91,24,0,162,24,0,0,0,0,0,0,0,0,120,0,1800,0,0,0,0,0,0,0,0,162,0,8910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170513,1796,5389000,291,56,41,0,167,25,0,0,0,0,0,0,0,0,124,0,1860,0,0,0,0,0,0,0,0,166,0,9130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170514,1799,5396000,298,39,34,0,171,26,0,0,0,0,0,0,0,0,127,0,1905,0,0,0,0,0,0,0,0,170,0,9350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170515,1800,5400000,302,87,31,0,173,28,0,0,0,0,0,0,0,0,129,0,1935,0,0,0,0,0,0,0,0,172,0,9460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170516,1802,5407000,309,196,170,0,177,28,0,0,0,0,0,0,0,0,132,0,1980,0,0,0,0,0,0,0,0,176,0,9680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170517,1805,5415000,317,148,8,0,182,29,0,0,0,0,0,0,0,0,135,0,2025,0,0,0,0,0,0,0,0,180,0,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170518,1807,5421000,323,219,175,0,185,29,0,0,0,0,0,0,0,0,138,0,2070,0,0,0,0,0,0,0,0,184,0,10120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170519,1810,5429000,331,214,30,0,190,28,0,0,0,0,0,0,0,0,142,0,2130,0,0,0,0,0,0,0,0,190,0,10450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170520,1812,5436000,338,95,30,0,193,30,0,0,0,0,0,0,0,0,145,0,2175,0,0,0,0,0,0,0,0,192,0,10560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170521,1815,5444000,346,40,33,0,199,32,0,0,0,0,0,0,0,0,147,0,2205,0,0,0,0,0,0,0,0,198,0,10890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170522,1817,5450000,352,49,38,0,202,32,0,0,0,0,0,0,0,0,150,0,2250,0,0,0,0,0,0,0,0,202,0,11110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170523,1819,5458000,360,167,68,0,206,31,0,0,0,0,0,0,0,0,153,0,2295,0,0,0,0,0,0,0,0,206,0,11330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170524,1822,5465000,367,320,189,0,211,35,0,0,0,0,0,0,0,0,157,0,2355,0,0,0,0,0,0,0,0,210,0,11550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170525,1824,5471000,373,253,108,0,214,33,0,0,0,0,0,0,0,0,160,0,2400,0,0,0,0,0,0,0,0,214,0,11770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170526,1826,5477000,379,244,108,0,218,34,0,0,0,0,0,0,0,0,162,0,2430,0,0,0,0,0,0,0,0,218,0,11990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170527,1829,5487000,389,354,280,0,224,36,0,0,0,0,0,0,0,0,166,0,2490,0,0,0,0,0,0,0,0,222,0,12210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170528,1831,5492000,394,35,1,0,226,35,0,0,0,0,0,0,0,0,168,0,2520,0,0,0,0,0,0,0,0,226,0,12430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170529,1833,5499000,401,181,157,0,229,38,0,0,0,0,0,0,0,0,172,0,2580,0,0,0,0,0,0,0,0,228,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170530,1835,5506000,408,53,48,0,235,37,0,0,0,0,0,0,0,0,174,0,2610,0,0,0,0,0,0,0,0,234,0,12870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170531,1838,5515000,417,211,199,0,239,39,0,0,0,0,0,0,0,0,178,0,2670,0,0,0,0,0,0,0,0,238,0,13090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170601,1840,5520000,422,97,90,0,242,39,0,0,0,0,0,0,0,0,180,0,2700,0,0,0,0,0,0,0,0,242,0,13310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170602,1843,5528000,430,85,80,0,247,39,0,0,0,0,0,0,0,0,184,0,2760,0,0,0,0,0,0,0,0,246,0,13530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170603,1845,5535000,437,299,37,0,252,38,0,0,0,0,0,0,0,0,187,0,2805,0,0,0,0,0,0,0,0,250,0,13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170604,1847,5541000,443,12,0,0,255,41,0,0,0,0,0,0,0,0,189,0,2835,0,0,0,0,0,0,0,0,254,0,13970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170605,1850,5549000,451,240,86,0,258,42,0,0,0,0,0,0,0,0,193,0,2895,0,0,0,0,0,0,0,0,258,0,14190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170606,1852,5555000,457,153,116,0,261,42,0,0,0,0,0,0,0,0,196,0,2940,0,0,0,0,0,0,0,0,260,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170607,1854,5562000,464,344,92,0,265,44,0,0,0,0,0,0,0,0,199,0,2985,0,0,0,0,0,0,0,0,264,0,14520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170608,1857,5570000,472,148,121,0,270,44,0,0,0,0,0,0,0,0,202,0,3030,0,0,0,0,0,0,0,0,270,0,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170609,1859,5576000,478,169,52,0,274,43,0,0,0,0,0,0,0,0,205,0,3075,0,0,0,0,0,0,0,0,272,0,14960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170610,1861,5583000,485,92,34,0,277,44,0,0,0,0,0,0,0,0,208,0,3120,0,0,0,0,0,0,0,0,276,0,15180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170611,1863,5590000,492,64,47,0,283,42,0,0,0,0,0,0,0,0,210,0,3150,0,0,0,0,0,0,0,0,282,0,15510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170612,1865,5595000,497,117,17,0,285,45,0,0,0,0,0,0,0,0,213,0,3195,0,0,0,0,0,0,0,0,284,0,15620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170613,1868,5604000,506,561,421,0,288,47,0,0,0,0,0,0,0,0,217,0,3255,0,0,0,0,0,0,0,0,288,0,15840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170614,1870,5611000,513,91,29,0,294,46,0,0,0,0,0,0,0,0,219,0,3285,0,0,0,0,0,0,0,0,292,0,16060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170615,1873,5619000,521,6,2,0,299,45,0,0,0,0,0,0,0,0,222,0,3330,0,0,0,0,0,0,0,0,298,0,16390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170616,1875,5626000,528,263,152,666666.6667,303,48,0,0,0,0,0,0,0,0,225,0,3375,0,0,0,0,0,0,0,0,302,0,16610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170617,1878,5633000,535,575,59,666666.6667,306,47,0,0,0,0,0,0,0,0,229,0,3435,0,0,0,0,0,0,0,0,306,0,16830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170618,1880,5639000,541,27,5,666666.6667,311,50,0,0,0,0,0,0,0,0,231,0,3465,0,0,0,0,0,0,0,0,310,0,17050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170619,1882,5646000,548,331,243,666666.6667,313,49,417.2857143,184694.7143,285714.2857,209262.5714,113.8571429,192020.1584,142371.0252,88,689,234,10335,210056.4835,393707.4286,760.8571429,71375.15099,0,0,0,0,312,0,17160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170620,1885,5654000,556,454,81,666666.6667,319,50,417.2857143,184694.7143,285714.2857,209262.5714,113.8571429,192020.1584,142371.0252,88,689,237,10335,210056.4835,393707.4286,760.8571429,71375.15099,0,0,0,0,318,0,17490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170621,1887,5660000,562,281,269,666666.6667,321,49,417.2857143,184694.7143,285714.2857,209262.5714,113.8571429,192020.1584,142371.0252,88,689,241,10335,210056.4835,393707.4286,760.8571429,71375.15099,0,0,0,0,320,0,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170622,1889,5668000,570,295,170,666666.6667,327,51,417.2857143,184694.7143,285714.2857,209262.5714,113.8571429,192020.1584,142371.0252,88,689,244,10335,210056.4835,393707.4286,760.8571429,71375.15099,0,0,0,0,326,0,17930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170623,1891,5674000,576,162,66,666666.6667,329,53,417.2857143,184694.7143,285714.2857,209262.5714,113.8571429,192020.1584,142371.0252,88,689,247,10335,210056.4835,393707.4286,760.8571429,71375.15099,0,0,0,0,328,0,18040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170624,1894,5682000,584,454,98,0,335,51,417.2857143,184694.7143,285714.2857,209262.5714,113.8571429,192020.1584,142371.0252,88,689,249,10335,210056.4835,393707.4286,760.8571429,71375.15099,0,0,0,0,334,0,18370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170625,1896,5689000,591,35,18,0,339,51,417.2857143,184694.7143,285714.2857,209262.5714,113.8571429,192020.1584,142371.0252,88,689,252,10335,210056.4835,393707.4286,760.8571429,71375.15099,0,0,0,0,338,0,18590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170626,1898,5695000,597,22,21,0,341,52,0,0,0,0,0,0,0,0,255,0,3825,0,0,0,0,0,0,0,0,340,0,18700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170627,1901,5703000,605,135,102,0,346,55,0,0,0,0,0,0,0,0,259,0,3885,0,0,0,0,0,0,0,0,346,0,19030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170628,1903,5710000,612,85,70,0,350,56,0,0,0,0,0,0,0,0,262,0,3930,0,0,0,0,0,0,0,0,350,0,19250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170629,1906,5718000,620,138,48,0,355,55,0,0,0,0,0,0,0,0,265,0,3975,0,0,0,0,0,0,0,0,354,0,19470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170630,1908,5725000,627,39,32,0,359,56,0,0,0,0,0,0,0,0,267,0,4005,0,0,0,0,0,0,0,0,358,0,19690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170701,1910,5731000,633,202,32,0,363,57,0,0,0,0,0,0,0,0,270,0,4050,0,0,0,0,0,0,0,0,362,0,19910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170702,1912,5737000,639,86,19,0,366,58,0,0,0,0,0,0,0,0,274,0,4110,0,0,0,0,0,0,0,0,366,0,20130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170703,1915,5745000,647,344,139,0,371,56,384.7142857,183270.4016,285714.2857,0,0,0,0,0,276,0,4140,0,0,0,0,0,0,0,0,370,0,20350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170704,1917,5750000,652,80,22,0,373,57,384.7142857,183270.4016,285714.2857,0,0,0,0,0,279,0,4185,0,0,0,0,0,0,0,0,372,0,20460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170705,1920,5759000,661,77,1,0,378,60,384.7142857,183270.4016,285714.2857,0,0,0,0,0,282,0,4230,0,0,0,0,0,0,0,0,378,0,20790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170706,1921,5764000,666,290,55,0,381,58,384.7142857,183270.4016,285714.2857,0,0,0,0,0,286,0,4290,0,0,0,0,0,0,0,0,380,0,20900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170707,1924,5773000,675,307,66,0,386,58,384.7142857,183270.4016,285714.2857,0,0,0,0,0,289,0,4335,0,0,0,0,0,0,0,0,384,0,21120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170708,1926,5778000,680,291,226,0,389,61,384.7142857,183270.4016,285714.2857,0,0,0,0,0,292,0,4380,0,0,0,0,0,0,0,0,388,0,21340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170709,1929,5786000,688,57,38,0,394,59,384.7142857,183270.4016,285714.2857,0,0,0,0,0,294,0,4410,0,0,0,0,0,0,0,0,394,0,21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170710,1931,5793000,695,215,104,0,398,63,0,0,0,0,0,0,0,0,298,0,4470,0,0,0,0,0,0,0,0,398,0,21890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170711,1933,5800000,702,831,143,0,402,62,0,0,0,0,0,0,0,0,300,0,4500,0,0,0,0,0,0,0,0,402,0,22110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170712,1936,5807000,709,245,50,0,406,64,0,0,0,0,0,0,0,0,304,0,4560,0,0,0,0,0,0,0,0,404,0,22220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170713,1938,5813000,715,4,2,0,409,62,0,0,0,0,0,0,0,0,307,0,4605,0,0,0,0,0,0,0,0,408,0,22440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170714,1941,5823000,725,784,383,0,416,63,0,0,0,0,0,0,0,0,309,0,4635,0,0,0,0,0,0,0,0,414,0,22770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170715,1942,5826000,728,720,524,0,416,63,0,0,0,0,0,0,0,0,312,0,4680,0,0,0,0,0,0,0,0,416,0,22880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170716,1945,5836000,738,60,15,0,423,65,0,0,0,0,0,0,0,0,316,0,4740,0,0,0,0,0,0,0,0,422,0,23210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170717,1948,5843000,745,440,75,0,427,67,0,0,0,0,0,0,0,0,319,0,4785,0,0,0,0,0,0,0,0,426,0,23430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170718,1950,5849000,751,282,11,0,429,68,0,0,0,0,0,0,0,0,322,0,4830,0,0,0,0,0,0,0,0,428,0,23540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170719,1952,5857000,759,492,232,0,435,67,0,0,0,0,0,0,0,0,324,0,4860,0,0,0,0,0,0,0,0,434,0,23870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170720,1954,5862000,764,28,20,0,437,68,0,0,0,0,0,0,0,0,327,0,4905,0,0,0,0,0,0,0,0,436,0,23980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170721,1957,5871000,773,198,135,0,443,69,0,0,0,0,0,0,0,0,330,0,4950,0,0,0,0,0,0,0,0,442,0,24310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170722,1959,5878000,780,318,301,0,447,68,0,0,0,0,0,0,0,0,333,0,4995,0,0,0,0,0,0,0,0,446,0,24530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
